"num","state","startdate","enddate","pollster","grade","spread","lower","upper","actual_spread","error","hit"
"563","Rhode Island",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.13,0.033790743706084,0.226209256293916,0.155,-0.025,TRUE
"564","District of Columbia",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.84,0.781635609841347,0.898364390158653,0.868,-0.028,TRUE
"565","Arkansas",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.21,-0.278569156158687,-0.141430843841313,-0.269,0.0589999999999999,TRUE
"566","Hawaii",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.21,0.117374100749739,0.302625899250261,0.322,-0.112,TRUE
"567","Montana",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.17,-0.269606148083874,-0.0703938519161264,-0.206,0.036,TRUE
"568","Idaho",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.19,-0.276228217751968,-0.103771782248032,-0.318,0.128,TRUE
"569","Hawaii",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.19,0.10095579908958,0.27904420091042,0.322,-0.132,TRUE
"570","Nebraska",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.18,-0.246520633702774,-0.113479366297226,-0.256,0.076,TRUE
"571","Kansas",2016-10-14,2016-11-03,"Ipsos","A-",-0.1514,-0.256314503039331,-0.0464854969606689,-0.206,0.0546000000000001,TRUE
"572","Oklahoma",2016-10-14,2016-11-03,"Ipsos","A-",-0.306,-0.396940715498043,-0.215059284501957,-0.364,0.0580000000000001,TRUE
"573","Rhode Island",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.13,0.0350620329823602,0.22493796701764,0.155,-0.025,TRUE
"574","Vermont",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.28,0.18905110234863,0.37094889765137,0.264,0.016,TRUE
"575","Louisiana",2016-10-14,2016-11-03,"Ipsos","A-",-0.1737,-0.265198824404659,-0.0822011755953414,-0.197,0.0232999999999999,TRUE
"576","New Mexico",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.05,-0.0183593015923804,0.118359301592381,0.083,-0.0329999999999999,TRUE
"577","North Dakota",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.22,-0.339966074826764,-0.100033925173236,-0.358,0.138,TRUE
"578","Louisiana",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.14,-0.209576077979455,-0.0704239220205448,-0.197,0.0569999999999999,TRUE
"579","North Dakota",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.22,-0.334465130057956,-0.105534869942044,-0.358,0.138,TRUE
"580","Iowa",2016-10-14,2016-11-03,"Ipsos","A-",0.00879999999999997,-0.0909556774147947,0.108555677414795,-0.094,0.1028,FALSE
"581","Nevada",2016-10-14,2016-11-03,"Ipsos","A-",0.0556,-0.0557259811229655,0.166925981122966,0.024,0.0316000000000001,TRUE
"582","Montana",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.16,-0.258602145268993,-0.0613978547310066,-0.206,0.046,TRUE
"583","Mississippi",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.08,-0.155141616635879,-0.00485838336412117,-0.178,0.098,TRUE
"584","New Hampshire",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.1,0.0239756454747325,0.176024354525267,0.00299999999999995,0.097,TRUE
"585","Michigan",2016-10-27,2016-11-02,"Ipsos","A-",0.0195,-0.0852445614814243,0.124244561481424,-0.002,0.0215,FALSE
"586","New Mexico",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.08,0.0148772655822384,0.145122734417762,0.083,-0.003,TRUE
"587","Alaska",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.12,-0.231783350893078,-0.00821664910692239,-0.147,0.027,TRUE
"588","Kansas",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.12,-0.176334989355759,-0.0636650106442414,-0.206,0.0860000000000001,TRUE
"589","South Dakota",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.24,-0.34243684222623,-0.13756315777377,-0.298,0.0579999999999999,TRUE
"590","Nevada",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.01,-0.0693082426895857,0.0493082426895856,0.024,-0.034,FALSE
"591","Indiana",2016-10-27,2016-11-02,"Ipsos","A-",-0.1707,-0.283908813410837,-0.0574911865891628,-0.191,0.0203,TRUE
"592","Maine",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.09,0.00963702045236417,0.170362979547636,0.03,0.06,TRUE
"593","Alabama",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.18,-0.244265037625478,-0.115734962374523,-0.277,0.097,TRUE
"594","Montana",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.13,-0.226564929434052,-0.033435070565948,-0.206,0.076,TRUE
"595","Vermont",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.28,0.189889358920996,0.370110641079004,0.264,0.016,TRUE
"596","Maryland",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.33,0.271840447452799,0.388159552547201,0.264,0.0659999999999999,TRUE
"597","Minnesota",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.08,0.0233417762534204,0.13665822374658,0.015,0.0650000000000001,TRUE
"598","New Mexico",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.1,0.0379263744628818,0.162073625537118,0.083,0.017,TRUE
"599","Michigan",2016-10-31,2016-10-31,"Mitchell Research & Communications","D",0.07,-0.00201910337999948,0.14201910338,-0.002,0.072,FALSE
"600","Oklahoma",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.26,-0.318405611312411,-0.201594388687589,-0.364,0.104,TRUE
"601","West Virginia",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.32,-0.422219215376993,-0.217780784623007,-0.421,0.101,TRUE
"602","Massachusetts",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.26,0.205091320039272,0.314908679960728,0.272,-0.012,TRUE
"603","Georgia",2016-10-27,2016-11-02,"Ipsos","A-",-0.0516,-0.146769758816212,0.0435697588162118,-0.051,-0.000599999999999934,TRUE
"604","North Carolina",2016-10-27,2016-11-02,"Ipsos","A-",-0.018,-0.123048075858073,0.0870480758580727,-0.036,0.018,TRUE
"605","Kentucky",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.18,-0.238692863525529,-0.121307136474471,-0.298,0.118,TRUE
"606","Illinois",2016-10-27,2016-11-02,"Ipsos","A-",0.1085,0.0216254394053511,0.195374560594649,0.17,-0.0614999999999999,TRUE
"607","Arkansas",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.21,-0.282635629048902,-0.137364370951098,-0.269,0.0589999999999999,TRUE
"608","Utah",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.04,-0.0922285196924155,0.0122285196924155,-0.18,0.14,TRUE
"609","Idaho",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.19,-0.281527783745903,-0.0984722162540969,-0.318,0.128,TRUE
"610","Connecticut",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.14,0.0818556999355079,0.198144300064492,0.137,0.00299999999999995,TRUE
"611","Tennessee",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.08,-0.135865109443928,-0.0241348905560718,-0.26,0.18,TRUE
"612","Pennsylvania",2016-10-27,2016-11-02,"Ipsos","A-",0.0268,-0.0607332811677793,0.114333281167779,-0.00700000000000001,0.0338,FALSE
"613","New Hampshire",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.14,0.062987206014236,0.217012793985764,0.00299999999999995,0.137,TRUE
"614","New Jersey",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.16,0.102163542371651,0.217836457628349,0.141,0.019,TRUE
"615","Missouri",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.07,-0.130080491118997,-0.00991950888100339,-0.187,0.117,TRUE
"616","New York",2016-10-27,2016-11-02,"Ipsos","A-",0.1599,0.0792155328438962,0.240584467156104,0.225,-0.0651,TRUE
"617","Kansas",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.13,-0.187009059329479,-0.0729909406705214,-0.206,0.0760000000000001,TRUE
"618","Washington",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.18,0.124460431996387,0.235539568003613,0.162,0.0180000000000001,TRUE
"619","Mississippi",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.06,-0.138382827755201,0.0183828277552009,-0.178,0.118,TRUE
"620","Virginia",2016-10-27,2016-11-02,"Ipsos","A-",0.0592,-0.0247625880299025,0.143162588029902,0.054,0.00519999999999998,TRUE
"621","South Carolina",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.03,-0.077754083285547,0.017754083285547,-0.142,0.112,TRUE
"622","New Jersey",2016-10-27,2016-11-02,"Ipsos","A-",0.0924,0.00925993093635462,0.175540069063645,0.141,-0.0486000000000001,TRUE
"623","Alaska",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.08,-0.192795884739378,0.0327958847393775,-0.147,0.067,TRUE
"624","Nebraska",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.16,-0.232762401062108,-0.0872375989378925,-0.256,0.096,TRUE
"625","Oregon",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.16,0.108567396496984,0.211432603503016,0.11,0.05,TRUE
"626","Alaska",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.09,-0.20923798797799,0.0292379879779895,-0.147,0.057,TRUE
"627","West Virginia",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.26,-0.366129388878367,-0.153870611121633,-0.421,0.161,TRUE
"628","Ohio",2016-10-27,2016-11-02,"Ipsos","A-",0.00230000000000002,-0.0816554108323646,0.0862554108323646,-0.082,0.0843,FALSE
"629","New Hampshire",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.13,0.0542985441370916,0.205701455862908,0.00299999999999995,0.127,TRUE
"630","Nevada",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.01,-0.071486464444253,0.051486464444253,0.024,-0.034,FALSE
"631","Iowa",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.1,-0.148692660712743,-0.0513073392872573,-0.094,-0.00600000000000001,TRUE
"632","Maine",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.09,0.00513000039929296,0.174869999600707,0.03,0.06,TRUE
"633","Texas",2016-10-27,2016-11-02,"Ipsos","A-",-0.0978000000000001,-0.172164711343349,-0.0234352886566509,-0.09,-0.00780000000000008,TRUE
"634","Mississippi",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.07,-0.14680578835079,0.00680578835078967,-0.178,0.108,TRUE
"635","Louisiana",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.15,-0.226241286333848,-0.0737587136661521,-0.197,0.0469999999999999,TRUE
"636","Minnesota",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.1,0.0399601693621557,0.160039830637844,0.015,0.085,TRUE
"637","West Virginia",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.31,-0.414005371117375,-0.205994628882625,-0.421,0.111,TRUE
"638","Idaho",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.18,-0.271188959295101,-0.0888110407048991,-0.318,0.138,TRUE
"639","South Dakota",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.25,-0.363208899660231,-0.136791100339769,-0.298,0.048,TRUE
"640","Utah",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.03,-0.0837795432049815,0.0237795432049815,-0.18,0.15,TRUE
"641","Indiana",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.18,-0.234465373397824,-0.125534626602176,-0.191,0.011,TRUE
"642","Idaho",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.15,-0.247624396723387,-0.0523756032766125,-0.318,0.168,TRUE
"643","Maryland",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.35,0.287062878867848,0.412937121132152,0.264,0.086,TRUE
"644","Kansas",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.11,-0.168131925138942,-0.0518680748610584,-0.206,0.0960000000000001,TRUE
"645","Illinois",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.17,0.118324835831683,0.221675164168317,0.17,5.55111512312578e-17,TRUE
"646","South Dakota",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.26,-0.369632947767962,-0.150367052232038,-0.298,0.038,TRUE
"647","California",2016-10-27,2016-11-02,"Ipsos","A-",0.2888,0.219491780620549,0.358108219379451,0.301,-0.0122,TRUE
"648","Virginia",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.1,0.0582613094062412,0.141738690593759,0.054,0.046,TRUE
"649","Oklahoma",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.24,-0.30324721986441,-0.176752780135591,-0.364,0.124,TRUE
"650","Alabama",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.16,-0.232002591855515,-0.0879974081444852,-0.277,0.117,TRUE
"651","Arkansas",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.17,-0.249314523855311,-0.090685476144689,-0.269,0.0989999999999999,TRUE
"652","Massachusetts",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.27,0.210441393884546,0.329558606115455,0.272,-0.00199999999999995,TRUE
"653","Georgia",2016-10-29,2016-11-04,"SurveyMonkey","C-",0,-0.0386768041518172,0.0386768041518172,-0.051,0.051,FALSE
"654","South Carolina",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.04,-0.0892220752196923,0.00922207521969232,-0.142,0.102,TRUE
"655","New York",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.26,0.219002488290045,0.300997511709955,0.225,0.035,TRUE
"656","Tennessee",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.08,-0.139922131065112,-0.020077868934888,-0.26,0.18,TRUE
"657","Nevada",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.01,-0.0740260308822577,0.0540260308822576,0.024,-0.034,FALSE
"658","Kansas",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.11,-0.167098946260489,-0.0529010537395112,-0.206,0.0960000000000001,TRUE
"659","New Jersey",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.18,0.117217273156308,0.242782726843692,0.141,0.039,TRUE
"660","Connecticut",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.14,0.0761914499687519,0.203808550031248,0.137,0.00299999999999995,TRUE
"661","Missouri",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.1,-0.165776574220159,-0.0342234257798406,-0.187,0.087,TRUE
"662","Georgia",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.02,-0.0565652878775036,0.0165652878775036,-0.051,0.031,TRUE
"663","Wisconsin",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.01,-0.0353337582684664,0.0553337582684664,-0.00700000000000001,0.017,FALSE
"664","Iowa",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.1,-0.15088090067431,-0.0491190993256901,-0.094,-0.00600000000000001,TRUE
"665","Kentucky",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.2,-0.266140872591197,-0.133859127408803,-0.298,0.0979999999999999,TRUE
"666","Florida",2016-10-27,2016-11-02,"Ipsos","A-",-0.00390000000000001,-0.0693773031159041,0.0615773031159041,-0.012,0.0081,TRUE
"667","Kansas",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.11,-0.16459971577092,-0.0554002842290795,-0.206,0.0960000000000001,TRUE
"668","Nebraska",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.16,-0.239050262691065,-0.0809497373089344,-0.256,0.096,TRUE
"669","Nevada",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.01,-0.0721631742772957,0.0521631742772956,0.024,-0.034,FALSE
"670","Utah",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.03,-0.0854778144590933,0.0254778144590932,-0.18,0.15,TRUE
"671","Louisiana",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.14,-0.223052635984487,-0.0569473640155134,-0.197,0.0569999999999999,TRUE
"672","California",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.26,0.223516846155229,0.296483153844771,0.301,-0.0409999999999999,TRUE
"673","Minnesota",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.1,0.0359835332969268,0.164016466703073,0.015,0.085,TRUE
"674","Washington",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.19,0.127370624097645,0.252629375902355,0.162,0.0280000000000001,TRUE
"675","Maryland",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.37,0.304465498663164,0.435534501336836,0.264,0.106,TRUE
"676","Maine",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.12,0.0259461551403232,0.214053844859677,0.03,0.09,TRUE
"677","Oregon",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.15,0.0928577214525882,0.207142278547412,0.11,0.04,TRUE
"678","Virginia",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.08,0.0370904231892797,0.12290957681072,0.054,0.026,TRUE
"679","South Carolina",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.04,-0.0905487046654851,0.0105487046654851,-0.142,0.102,TRUE
"680","Pennsylvania",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.03,-0.007765541972071,0.067765541972071,-0.00700000000000001,0.037,FALSE
"681","Nevada",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.01,-0.051668827072413,0.071668827072413,0.024,-0.014,TRUE
"682","Arizona",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.01,-0.0322282929508107,0.0522282929508107,-0.036,0.046,FALSE
"683","Alabama",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.18,-0.257366013781322,-0.102633986218678,-0.277,0.097,TRUE
"684","Colorado",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.03,-0.0108319302523173,0.0708319302523173,0.049,-0.0190000000000001,TRUE
"685","Maine",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.12,0.0263826022510381,0.213617397748962,0.03,0.09,TRUE
"686","New York",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.25,0.207013923260747,0.292986076739252,0.225,0.025,TRUE
"687","Massachusetts",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.28,0.216500242595914,0.343499757404086,0.272,0.00799999999999995,TRUE
"688","Texas",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.05,-0.0880620087721872,-0.0119379912278127,-0.09,0.04,TRUE
"689","Ohio",2016-10-29,2016-11-04,"SurveyMonkey","C-",-0.04,-0.0800340039679654,3.40039679653445e-05,-0.082,0.042,TRUE
"690","South Carolina",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.01,-0.0591814270585339,0.0391814270585339,-0.142,0.132,TRUE
"691","Oklahoma",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.24,-0.310086114820753,-0.169913885179247,-0.364,0.124,TRUE
"692","Georgia",2016-10-27,2016-11-02,"SurveyMonkey","C-",0,-0.0375667851084579,0.0375667851084579,-0.051,0.051,FALSE
"693","Tennessee",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.09,-0.154887007648668,-0.0251129923513317,-0.26,0.17,TRUE
"694","Illinois",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.15,0.0920974803377285,0.207902519662272,0.17,-0.02,TRUE
"695","New Jersey",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.16,0.0925601165513473,0.227439883448653,0.141,0.019,TRUE
"696","Missouri",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.09,-0.160163550210179,-0.0198364497898214,-0.187,0.097,TRUE
"697","Arkansas",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.14,-0.22904364663418,-0.0509563533658203,-0.269,0.129,TRUE
"698","South Carolina",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.02,-0.0666829468214109,0.0266829468214108,-0.142,0.122,TRUE
"699","North Carolina",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.07,0.0328179024174116,0.107182097582588,-0.036,0.106,FALSE
"700","Michigan",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.02,-0.0173811665774247,0.0573811665774247,-0.002,0.022,FALSE
"701","Indiana",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.17,-0.233573953155366,-0.106426046844634,-0.191,0.021,TRUE
"702","Maryland",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.36,0.29063903449333,0.42936096550667,0.264,0.096,TRUE
"703","Connecticut",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.14,0.069278371234041,0.210721628765959,0.137,0.00299999999999995,TRUE
"704","California",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.27,0.232466173101379,0.307533826898621,0.301,-0.0309999999999999,TRUE
"705","Virginia",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.08,0.0356667806501655,0.124333219349834,0.054,0.026,TRUE
"706","Wisconsin",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.02,-0.0294866648521852,0.0694866648521852,-0.00700000000000001,0.027,FALSE
"707","Louisiana",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.14,-0.22951603003728,-0.0504839699627204,-0.197,0.0569999999999999,TRUE
"708","Iowa",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.1,-0.155695544385033,-0.044304455614967,-0.094,-0.00600000000000001,TRUE
"709","Arkansas",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.13,-0.218333259914232,-0.0416667400857684,-0.269,0.139,TRUE
"710","Maryland",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.36,0.292781058035497,0.427218941964503,0.264,0.096,TRUE
"711","Minnesota",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.1,0.0312666125549343,0.168733387445066,0.015,0.085,TRUE
"712","Utah",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.04,-0.100236937458831,0.020236937458831,-0.18,0.14,TRUE
"713","Washington",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.2,0.132399961983301,0.267600038016699,0.162,0.0380000000000001,TRUE
"714","Pennsylvania",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.03,-0.00954715912074332,0.0695471591207434,-0.00700000000000001,0.037,FALSE
"715","Massachusetts",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.29,0.2235579597694,0.3564420402306,0.272,0.018,TRUE
"716","Georgia",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.01,-0.0478722483814375,0.0278722483814375,-0.051,0.041,TRUE
"717","Kentucky",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.21,-0.286044438797133,-0.133955561202867,-0.298,0.0879999999999999,TRUE
"718","Oregon",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.15,0.0865936087865627,0.213406391213437,0.11,0.04,TRUE
"719","New York",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.26,0.214823699551934,0.305176300448066,0.225,0.035,TRUE
"720","Nebraska",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.19,-0.28173556558821,-0.09826443441179,-0.256,0.066,TRUE
"721","Utah",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.03,-0.0896682348043844,0.0296682348043844,-0.18,0.15,TRUE
"722","Florida",2016-10-29,2016-11-04,"SurveyMonkey","C-",0.02,-0.0126595325422671,0.052659532542267,-0.012,0.032,FALSE
"723","Virginia",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.1,0.055598302422203,0.144401697577797,0.054,0.046,TRUE
"724","Illinois",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.17,0.108830843901936,0.231169156098064,0.17,5.55111512312578e-17,TRUE
"725","New Jersey",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.19,0.118237156947829,0.261762843052171,0.141,0.049,TRUE
"726","Alabama",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.15,-0.236401738592842,-0.0635982614071579,-0.277,0.127,TRUE
"727","Texas",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.05,-0.0906231349463485,-0.00937686505365143,-0.09,0.04,TRUE
"728","Minnesota",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.09,0.0197910805317923,0.160208919468208,0.015,0.0750000000000001,TRUE
"729","Massachusetts",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.29,0.22351623791899,0.35648376208101,0.272,0.018,TRUE
"730","Colorado",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.04,-0.00461280395108916,0.0846128039510891,0.049,-0.00900000000000006,TRUE
"731","Arizona",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.01,-0.0368765521470684,0.0568765521470685,-0.036,0.046,FALSE
"732","Virginia",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.1,0.0573325716043139,0.142667428395686,0.054,0.046,TRUE
"733","Louisiana",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.13,-0.224488021513385,-0.0355119784866149,-0.197,0.0669999999999999,TRUE
"734","Missouri",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.08,-0.156688727937476,-0.00331127206252384,-0.187,0.107,TRUE
"735","Ohio",2016-10-28,2016-11-03,"SurveyMonkey","C-",-0.05,-0.0937276043256554,-0.0062723956743447,-0.082,0.032,TRUE
"736","California",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.27,0.230785913360618,0.309214086639382,0.301,-0.0309999999999999,TRUE
"737","Indiana",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.15,-0.218943436706087,-0.0810565632939131,-0.191,0.041,TRUE
"738","New Jersey",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.2,0.128630209086309,0.271369790913692,0.141,0.059,TRUE
"739","Georgia",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.02,-0.0579588116720204,0.0179588116720204,-0.051,0.031,TRUE
"740","Michigan",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.01,-0.0303261191121453,0.0503261191121453,-0.002,0.012,FALSE
"741","Missouri",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.07,-0.14547796702297,0.00547796702297035,-0.187,0.117,TRUE
"742","Nebraska",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.2,-0.294609576731874,-0.105390423268126,-0.256,0.056,TRUE
"743","Tennessee",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.11,-0.183525168365256,-0.0364748316347442,-0.26,0.15,TRUE
"744","North Carolina",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.06,0.0191344222000161,0.100865577799984,-0.036,0.096,FALSE
"745","Alabama",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.2,-0.287199267800132,-0.112800732199868,-0.277,0.077,TRUE
"746","Connecticut",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.13,0.0517009337412786,0.208299066258721,0.137,-0.00700000000000006,TRUE
"747","Washington",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.2,0.127313125262391,0.272686874737609,0.162,0.0380000000000001,TRUE
"748","New York",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.24,0.193088126384757,0.286911873615242,0.225,0.015,TRUE
"749","Washington",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.19,0.119500514950074,0.260499485049926,0.162,0.0280000000000001,TRUE
"750","Pennsylvania",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.05,0.00804581115966459,0.0919541888403354,-0.00700000000000001,0.057,FALSE
"751","Wisconsin",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.02,-0.0349652793429999,0.0749652793429999,-0.00700000000000001,0.027,FALSE
"752","Illinois",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.17,0.106008707878554,0.233991292121446,0.17,5.55111512312578e-17,TRUE
"753","Illinois",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.17,0.109014076932959,0.230985923067041,0.17,5.55111512312578e-17,TRUE
